koi_period,koi_duration,koi_depth,koi_prad,fpp_prob,fpp_prob_heb,fpp_prob_ueb,fpp_prob_beb,koi_disposition
1.55400389,1.7664,465.8,1.59,2.1e-06,5e-09,2.8e-07,1.6e-06,CONFIRMED
34.25951418,4.7743,1072.5,2.41,4.1e-07,3e-13,9.9e-22,4.1e-07,CONFIRMED
34.25951418,4.7743,1072.5,2.41,3.2e-06,4e-14,2.5e-09,3.2000000000000003e-22,CONFIRMED
34.25951418,4.7743,1072.5,2.41,2.1e-06,5e-09,2.8e-07,1.6e-06,CONFIRMED
23.8761144,9.3113,1611.7,10.45,0.0,1.4e-48,1.9e-46,0.0,FALSE POSITIVE
4.99270186,3.1008,557.4,26.6,1.0,9.8e-09,0.0016,0.041,FALSE POSITIVE
4.79860021,3.0384,817.4,2.51,1.9e-06,1.6e-11,1.6e-06,3.3e-07,CONFIRMED
7.7333361,2.807,126.9,0.57,0.00025,6.7e-15,2.1e-18,0.00025,FALSE POSITIVE
7.7333361,2.807,126.9,0.57,0.19,1.9e-07,1.8e-08,0.07,FALSE POSITIVE
7.7333361,2.807,126.9,0.57,0.089,2.6e-15,4.8e-21,0.033,FALSE POSITIVE
9.57665962,3.3603,746.8,2.88,0.0011,2.8e-05,0.001,4.2e-07,CONFIRMED
9.57665962,3.3603,746.8,2.88,0.017,0.0011,0.015,5.1e-06,CONFIRMED
9.57665962,3.3603,746.8,2.88,0.074,0.0052,0.068,1.5e-05,CONFIRMED
96.6781852,5.6957,951.3,3.29,0.0011,2.8e-05,0.001,4.2e-07,CONFIRMED
96.6781852,5.6957,951.3,3.29,0.017,0.0011,0.015,5.1e-06,CONFIRMED
96.6781852,5.6957,951.3,3.29,0.074,0.0052,0.068,1.5e-05,CONFIRMED
20.55280311,2.2013,727.3,2.99,0.0011,2.8e-05,0.001,4.2e-07,CONFIRMED
20.55280311,2.2013,727.3,2.99,0.017,0.0011,0.015,5.1e-06,CONFIRMED
20.55280311,2.2013,727.3,2.99,0.074,0.0052,0.068,1.5e-05,CONFIRMED
2.023123903,1.1829,1288.9,2.87,0.021,1.1e-07,0.014,0.0074,FALSE POSITIVE
10.94026745,2.3494,538.6,2.08,0.0018,6.8e-06,0.0014,0.0002,CONFIRMED
19.5352551,1.013,1732.0,0.53,0.36,0.0015,0.0043,0.14,CONFIRMED
19.5352551,1.013,1732.0,0.53,0.61,0.0084,0.06,0.35,CONFIRMED
3.687469832,1.0668,5057.6,5.78,0.27,0.02,0.24,0.00015,CANDIDATE
151.863949,8.577,747.0,2.41,0.00012,1.9e-05,8.2e-05,1.5e-05,CONFIRMED
151.863949,8.577,747.0,2.41,0.0056,9.5e-05,0.0039,2.6e-05,CONFIRMED
5.945043548,2.7004,800.2,2.69,4e-06,2.3e-11,4.9e-18,3.9e-06,CONFIRMED
5.945043548,2.7004,800.2,2.69,0.00011,7.9e-07,8.9e-05,1.8e-05,CONFIRMED
5.945043548,2.7004,800.2,2.69,0.00011,1.6e-12,1.6e-09,0.0001,CONFIRMED
65.7045275,3.3104,636.1,2.78,0.2,0.0098,0.18,8.3e-05,CONFIRMED
17.73842886,3.0049,605.5,2.47,4e-06,2.3e-11,4.9e-18,3.9e-06,CONFIRMED
17.73842886,3.0049,605.5,2.47,0.00011,7.9e-07,8.9e-05,1.8e-05,CONFIRMED
17.73842886,3.0049,605.5,2.47,0.00011,1.6e-12,1.6e-09,0.0001,CONFIRMED
84.799829,15.21,56.1,1.16,0.025,7.4e-11,2.9e-05,0.00014,CANDIDATE
84.799829,15.21,56.1,1.16,0.87,2.9e-22,1e-20,0.77,CANDIDATE
9.93962361,3.432,300.1,1.93,4e-06,2.3e-11,4.9e-18,3.9e-06,CONFIRMED
9.93962361,3.432,300.1,1.93,0.00011,7.9e-07,8.9e-05,1.8e-05,CONFIRMED
9.93962361,3.432,300.1,1.93,0.00011,1.6e-12,1.6e-09,0.0001,CONFIRMED
6.8731664,6.8569,3753.8,13.44,5.1e-07,2.8e-07,4.8e-08,3.4e-60,CONFIRMED
8.600099313,4.0077,2791.6,4.17,2.1e-05,1.8e-08,9.3e-49,2.1e-05,CONFIRMED
12.37646897,2.7075,1709.0,2.53,0.00064,1.8e-10,1e-10,0.00024,CONFIRMED
12.37646897,2.7075,1709.0,2.53,0.12,3.7e-10,7.4e-13,0.024,CONFIRMED
9.340538,2.57,200.8,0.84,0.00064,1.8e-10,1e-10,0.00024,CANDIDATE
9.340538,2.57,200.8,0.84,0.12,3.7e-10,7.4e-13,0.024,CANDIDATE
330.071558,4.295,616.7,2.94,0.16,0.0061,0.15,3.8e-09,CONFIRMED
330.071558,4.295,616.7,2.94,0.023,0.00022,0.022,3.9e-05,CONFIRMED
330.071558,4.295,616.7,2.94,0.66,0.033,0.5,0.052,CONFIRMED
18.87022157,3.1404,1096.6,2.82,6.9e-06,5.9e-10,5.1e-06,1.8e-06,CONFIRMED
18.87022157,3.1404,1096.6,2.82,0.001,8.5e-07,0.0008,0.00021,CONFIRMED
19.5776073,3.382,98.1,0.9,6.6e-06,2.6e-06,5.5e-07,3e-06,CONFIRMED
19.5776073,3.382,98.1,0.9,3.7e-06,5.3000000000000004e-12,7.599999999999999e-15,3.4e-06,CONFIRMED
19.5776073,3.382,98.1,0.9,1e-05,4.7e-06,4.9e-06,4.6e-07,CONFIRMED
19.5776073,3.382,98.1,0.9,8.1e-05,1.9e-16,3.6e-18,7.9e-05,CONFIRMED
19.5776073,3.382,98.1,0.9,0.0042,5.6e-09,2e-08,0.004,CONFIRMED
17.20522898,3.6688,1080.6,2.22,6.4e-06,1.7000000000000002e-12,1.7e-09,6.4e-06,CONFIRMED
17.90766147,5.396,1089.3,4.89,0.67,0.052,0.41,0.014,FALSE POSITIVE
22.18332255,5.1364,748.1,2.78,1.1e-05,3.6e-07,1.1e-05,3.9e-09,CONFIRMED
354.78194,6.46,193.0,30.53,7.8e-05,1.5999999999999998e-14,1.9e-12,7.5e-05,FALSE POSITIVE
354.78194,6.46,193.0,30.53,1.0,0.023,0.3,0.56,FALSE POSITIVE
7.65880048,3.0427,668.2,2.19,8.9e-06,9.4e-13,5.1e-06,3.8e-06,CONFIRMED
9.3789167,3.3427,563.5,2.03,1.7e-05,1.7e-15,1.5e-05,2e-06,CONFIRMED
4.221626193,3.0619,658.0,2.87,8.3e-10,1.5e-14,1.1e-16,2.5e-10,CONFIRMED
16.54967098,4.3808,744.5,2.95,1.2e-05,2.7e-11,8.1e-07,1.1e-05,CONFIRMED
16.54967098,4.3808,744.5,2.95,0.011,6.900000000000001e-12,1.7e-09,0.0047,CONFIRMED
2.154911236,3.1341,99.7,1.42,5.4e-10,9.7e-12,2.1000000000000003e-12,4.8999999999999993e-14,CONFIRMED
2.154911236,3.1341,99.7,1.42,1.5e-06,9.5e-18,6.8e-21,2.5e-15,CONFIRMED
2.154911236,3.1341,99.7,1.42,5.8e-06,1.1e-10,1.1e-13,5.8e-06,CONFIRMED
11.505879,5.583,49.8,0.99,0.00093,5.799999999999999e-14,3.5000000000000004e-12,8.599999999999999e-35,CANDIDATE
11.505879,5.583,49.8,0.99,0.018,8.2e-11,9.1e-13,0.0067,CANDIDATE
3.52467888,2.484,129.7,1.46,1.2e-05,2.7e-11,8.1e-07,1.1e-05,CONFIRMED
3.52467888,2.484,129.7,1.46,0.011,6.900000000000001e-12,1.7e-09,0.0047,CONFIRMED
6.400157105,2.0004,743.2,2.52,0.0002,0.00015,9e-07,3.8e-05,CONFIRMED
6.400157105,2.0004,743.2,2.52,0.0013,6.0000000000000004e-18,1.9e-11,0.0013,CONFIRMED
2.437029217,3.2005,244.0,2.04,1.5e-08,2.2000000000000003e-12,1.2e-09,1.2e-10,CONFIRMED
9.9267215,3.8428,725.5,2.76,1e-05,1.1e-07,4.2e-08,1e-05,CONFIRMED
9.9267215,3.8428,725.5,2.76,6.1e-06,1.6e-08,2.2e-07,5.9e-06,CONFIRMED
9.9267215,3.8428,725.5,2.76,1.4e-05,6.6e-21,1.3e-20,1.2e-05,CONFIRMED
21.22349325,4.9416,582.9,2.63,1e-05,1.1e-07,4.2e-08,1e-05,CONFIRMED
21.22349325,4.9416,582.9,2.63,6.1e-06,1.6e-08,2.2e-07,5.9e-06,CONFIRMED
21.22349325,4.9416,582.9,2.63,1.4e-05,6.6e-21,1.3e-20,1.2e-05,CONFIRMED
6.47027706,3.343,116.9,1.15,1e-05,1.1e-07,4.2e-08,1e-05,CONFIRMED
6.47027706,3.343,116.9,1.15,6.1e-06,1.6e-08,2.2e-07,5.9e-06,CONFIRMED
6.47027706,3.343,116.9,1.15,1.4e-05,6.6e-21,1.3e-20,1.2e-05,CONFIRMED
3.722158895,1.9941,757.4,2.33,0.00051,1.8e-11,0.00044,7.2e-05,CONFIRMED
46.9026431,3.9264,821.3,2.6,6.9e-06,5.9e-10,5.1e-06,1.8e-06,CONFIRMED
46.9026431,3.9264,821.3,2.6,0.001,8.5e-07,0.0008,0.00021,CONFIRMED
5.263415218,2.1446,1030.7,3.77,0.0029,3.4e-08,0.0028,1.3e-05,CONFIRMED
4.030466786,2.7734,2908.3,4.48,5.2e-07,6.8e-08,3.4000000000000004e-18,4.4e-07,CONFIRMED
4.030466786,2.7734,2908.3,4.48,0.012,0.0058,0.00046,0.0043,CONFIRMED
9.27989,3.33,164.3,1.29,0.00013,3.6000000000000004e-12,8.9e-05,1.8e-05,FALSE POSITIVE
9.27989,3.33,164.3,1.29,0.0041,1.7e-08,3.8e-05,0.0011,FALSE POSITIVE
9.27989,3.33,164.3,1.29,0.0017,1.1e-08,4.3e-07,0.00067,FALSE POSITIVE
328.240201,12.2726,13889.0,10.99,5.2e-07,6.8e-08,3.4000000000000004e-18,4.4e-07,CONFIRMED
328.240201,12.2726,13889.0,10.99,0.012,0.0058,0.00046,0.0043,CONFIRMED
22.264806569,8.7941,19373.0,12.34,0.015,0.015,8.500000000000001e-18,0.00038,FALSE POSITIVE
2.217038096,1.8575,543.7,3.23,0.66,0.0051,0.54,0.079,FALSE POSITIVE
8.874603,2.88,93.3,1.24,0.66,0.0051,0.54,0.079,FALSE POSITIVE
4.393157678,2.4455,447.2,1.41,0.00011,2.7e-16,1.4000000000000002e-22,0.00011,CONFIRMED
4.393157678,2.4455,447.2,1.41,0.0055,0.0055,7.6e-08,5.8e-06,CONFIRMED
4.393157678,2.4455,447.2,1.41,2.7e-05,2.7000000000000007e-18,2.4000000000000006e-23,2.7e-05,CONFIRMED
4.393157678,2.4455,447.2,1.41,0.053,1.9e-08,5.6e-11,0.043,CONFIRMED
251.7512,4.314,114.3,1.25,0.33,9.6e-09,3e-08,0.15,FALSE POSITIVE
251.7512,4.314,114.3,1.25,0.057,0.0018,0.025,0.011,FALSE POSITIVE
16.145671932,3.7236,941.1,2.48,8.4e-06,4.7e-10,1.3e-11,8.4e-06,CONFIRMED
16.145671932,3.7236,941.1,2.48,0.00015,8.9e-14,2.2e-16,0.00015,CONFIRMED
16.145671932,3.7236,941.1,2.48,0.0098,4.9e-09,2e-14,0.0092,CONFIRMED
16.145671932,3.7236,941.1,2.48,0.0048,6e-17,1.2000000000000004e-18,0.0047,CONFIRMED
16.145671932,3.7236,941.1,2.48,0.016,4.3e-17,1.3e-17,0.015,CONFIRMED
16.145671932,3.7236,941.1,2.48,0.26,5e-05,3.9e-06,0.19,CONFIRMED
1071.232624,16.1784,19046.0,9.27,0.00011,2.7e-16,1.4000000000000002e-22,0.00011,CONFIRMED
1071.232624,16.1784,19046.0,9.27,0.0055,0.0055,7.6e-08,5.8e-06,CONFIRMED
1071.232624,16.1784,19046.0,9.27,2.7e-05,2.7000000000000007e-18,2.4000000000000006e-23,2.7e-05,CONFIRMED
1071.232624,16.1784,19046.0,9.27,0.053,1.9e-08,5.6e-11,0.043,CONFIRMED
2.735900074,1.9359,428.9,1.56,0.0002,0.00015,9e-07,3.8e-05,CONFIRMED
2.735900074,1.9359,428.9,1.56,0.0013,6.0000000000000004e-18,1.9e-11,0.0013,CONFIRMED
5.852968845,4.5973,1146.5,3.46,3.4e-07,2.8e-07,2.4e-16,6e-08,CONFIRMED
81.1701587,8.358,1183.2,4.71,0.078,0.042,0.029,0.0015,CONFIRMED
371.17573,8.2,133.7,4.07,0.017,0.00058,0.011,0.0041,FALSE POSITIVE
2.820190603,2.554,467.5,2.53,3e-05,1.3e-09,4.5e-07,9.1e-07,CONFIRMED
21.21712312,5.89,636.0,2.97,0.00069,6.2e-08,0.00065,3.7e-05,CONFIRMED
200.0,7.27,,,,,,,FALSE POSITIVE
15.77980122,4.0369,541.4,2.11,0.00014,3.6e-09,7.7e-05,1.5e-06,CONFIRMED
14.03490255,3.638,851.8,2.41,0.00022,1.6e-11,2.7e-07,0.00019,CONFIRMED
10.35586478,2.8431,660.9,1.92,3.3e-05,5.1e-13,2.9e-10,3.3e-05,CONFIRMED
22.342964828,6.66405,5612.8,9.99,4.9e-09,1.7e-11,3.6e-09,1.4e-20,CONFIRMED
22.342964828,6.66405,5612.8,9.99,6.5e-06,4.5e-07,5.8e-06,2.6000000000000002e-12,CONFIRMED
22.342964828,6.66405,5612.8,9.99,5.8e-05,1.1000000000000001e-23,2.9e-23,2.2e-99,CONFIRMED
22.342964828,6.66405,5612.8,9.99,1.7e-05,1.7e-05,1.2e-09,6.5e-19,CONFIRMED
11.38840217,3.6949,438.0,3.04,0.0059,0.00025,0.0056,0.0001,CONFIRMED
11.38840217,3.6949,438.0,3.04,0.013,0.00083,0.011,3.4e-05,CONFIRMED
20.5498184,5.5484,1564.3,4.04,2.5e-05,4.6e-07,2.5e-06,2.3e-05,CONFIRMED
20.5498184,5.5484,1564.3,4.04,0.01,0.0005,0.0094,4e-05,CONFIRMED
20.5498184,5.5484,1564.3,4.04,1.3e-05,3.4e-15,1.9e-14,6.5e-06,CONFIRMED
20.5498184,5.5484,1564.3,4.04,0.00035,1.1e-07,9.6e-07,3.6e-07,CONFIRMED
20.5498184,5.5484,1564.3,4.04,4.8e-05,4.8999999999999993e-14,8.6e-16,1.2e-05,CONFIRMED
934.09418462,17.489,8709.6,7.89,2.5e-05,4.6e-07,2.5e-06,2.3e-05,CANDIDATE
934.09418462,17.489,8709.6,7.89,0.01,0.0005,0.0094,4e-05,CANDIDATE
934.09418462,17.489,8709.6,7.89,1.3e-05,3.4e-15,1.9e-14,6.5e-06,CANDIDATE
934.09418462,17.489,8709.6,7.89,0.00035,1.1e-07,9.6e-07,3.6e-07,CANDIDATE
934.09418462,17.489,8709.6,7.89,4.8e-05,4.8999999999999993e-14,8.6e-16,1.2e-05,CANDIDATE
199.83920527,4.378,44490.0,21.48,0.9,0.095,0.81,5.7e-05,CANDIDATE
17.4217322,4.718,208.4,1.42,0.00013,3.6000000000000004e-12,8.9e-05,1.8e-05,FALSE POSITIVE
17.4217322,4.718,208.4,1.42,0.0041,1.7e-08,3.8e-05,0.0011,FALSE POSITIVE
17.4217322,4.718,208.4,1.42,0.0017,1.1e-08,4.3e-07,0.00067,FALSE POSITIVE
15.84132627,1.8215,31083.0,16.84,0.96,0.13,0.82,0.00086,CANDIDATE
5.931196562,2.4999,1007.4,2.01,1.7e-05,2.6e-11,1.1e-21,1.6e-05,CONFIRMED
5.931196562,2.4999,1007.4,2.01,4.4e-05,7.6e-07,6.1e-07,3.8e-05,CONFIRMED
0.837491225,1.796,190.4,1.43,0.00017,5.1e-17,2.2000000000000002e-23,0.00017,CONFIRMED
0.837491225,1.796,190.4,1.43,9.9e-05,9.3e-06,6.6e-05,2.4e-05,CONFIRMED
7.40611676,2.8826,417.9,1.37,0.00011,2.7e-16,1.4000000000000002e-22,0.00011,CONFIRMED
7.40611676,2.8826,417.9,1.37,0.0055,0.0055,7.6e-08,5.8e-06,CONFIRMED
7.40611676,2.8826,417.9,1.37,2.7e-05,2.7000000000000007e-18,2.4000000000000006e-23,2.7e-05,CONFIRMED
7.40611676,2.8826,417.9,1.37,0.053,1.9e-08,5.6e-11,0.043,CONFIRMED
21.803708,3.369,246.4,1.11,0.00011,2.7e-16,1.4000000000000002e-22,0.00011,CONFIRMED
21.803708,3.369,246.4,1.11,0.0055,0.0055,7.6e-08,5.8e-06,CONFIRMED
21.803708,3.369,246.4,1.11,2.7e-05,2.7000000000000007e-18,2.4000000000000006e-23,2.7e-05,CONFIRMED
21.803708,3.369,246.4,1.11,0.053,1.9e-08,5.6e-11,0.043,CONFIRMED
4.66229074,3.73,345.4,24.12,1.0,7.3e-07,0.0017,0.012,FALSE POSITIVE
29.9111886,6.6436,942.0,2.9,9.7e-05,1.7e-08,1.6e-11,8.9e-05,CONFIRMED
2.908453928,2.5363,427.5,19.44,1.0,5.2e-08,0.00075,0.34,FALSE POSITIVE
25.69581456,4.0251,1130.8,1.7,0.00027,9.5e-07,2.6e-07,0.00018,CONFIRMED
25.70280003,3.1644,5623.8,33.1,1.0,0.098,0.89,0.0066,FALSE POSITIVE
13.64617478,3.4098,633.0,2.06,3.6e-05,1.5e-13,4.3e-08,5.7e-06,CONFIRMED
3.213668926,3.98235,727.8,4.13,1.4e-07,1e-07,9.6e-12,1.7000000000000001e-65,CONFIRMED
8.13121389,4.2386,111.8,1.58,5.4e-10,9.7e-12,2.1000000000000003e-12,4.8999999999999993e-14,CONFIRMED
8.13121389,4.2386,111.8,1.58,1.5e-06,9.5e-18,6.8e-21,2.5e-15,CONFIRMED
8.13121389,4.2386,111.8,1.58,5.8e-06,1.1e-10,1.1e-13,5.8e-06,CONFIRMED
41.8854433,6.763,687.4,3.28,0.00025,2.8e-06,0.00017,7.6e-05,CONFIRMED
41.8854433,6.763,687.4,3.28,0.0016,8.8e-07,1.5e-05,0.0011,CONFIRMED
13.81733587,4.261,223.2,2.04,0.00025,2.8e-06,0.00017,7.6e-05,CONFIRMED
13.81733587,4.261,223.2,2.04,0.0016,8.8e-07,1.5e-05,0.0011,CONFIRMED
52.8148051,7.309,553.7,3.33,0.00072,6.7e-05,0.00065,5.6e-06,CONFIRMED
52.8148051,7.309,553.7,3.33,1.8e-05,1.4e-05,4.3e-09,3.2e-07,CONFIRMED
52.8148051,7.309,553.7,3.33,0.017,0.001,0.0094,1.4e-06,CONFIRMED
8.30783912,3.1516,777.5,2.15,4.7e-06,7.7e-15,3.5e-42,4.7e-06,CONFIRMED
8.30783912,3.1516,777.5,2.15,0.0017,4.8999999999999993e-14,1.3e-07,0.00046,CONFIRMED
34.0963441,3.896,472.7,1.71,4.7e-06,7.7e-15,3.5e-42,4.7e-06,CONFIRMED
34.0963441,3.896,472.7,1.71,0.0017,4.8999999999999993e-14,1.3e-07,0.00046,CONFIRMED
6.45442931,2.6772,586.1,2.48,0.21,3e-05,0.2,0.011,CONFIRMED
3.595769013,3.1569,383.7,2.39,9.2e-07,1.9e-10,1.9e-11,6.2e-07,CONFIRMED
52.6615266,3.1592,1078.1,1.87,1.7e-05,2.6e-11,1.1e-21,1.6e-05,CONFIRMED
52.6615266,3.1592,1078.1,1.87,4.4e-05,7.6e-07,6.1e-07,3.8e-05,CONFIRMED
1.902208647,2.19877,2343.5,4.45,2.9e-05,1.3e-05,1.1e-07,1.7e-05,CONFIRMED
20.605501,3.793,37.1,0.85,4.6e-05,2.7e-10,2.5e-07,4.3e-05,CANDIDATE
20.605501,3.793,37.1,0.85,0.011,1.4e-13,2.4e-11,0.0012,CANDIDATE
20.605501,3.793,37.1,0.85,0.0066,2.8e-07,5.2e-07,0.0053,CANDIDATE
15.90688891,3.9879,924.7,2.35,3.5e-05,5.9e-14,2.1000000000000001e-13,3.5e-05,CONFIRMED
15.90688891,3.9879,924.7,2.35,9.9e-06,1.4e-08,2.5e-07,7.5e-06,CONFIRMED
4.973455252,1.6519,741.6,2.46,3.5e-05,5.9e-14,2.1000000000000001e-13,3.5e-05,CONFIRMED
4.973455252,1.6519,741.6,2.46,9.9e-06,1.4e-08,2.5e-07,7.5e-06,CONFIRMED
30.5528972,5.269,865.2,30.74,1.0,0.11,0.75,0.063,FALSE POSITIVE
4.804469031,3.4587,744.4,3.35,1.0,5.2e-22,0.0021,0.7,FALSE POSITIVE
1.616883373,1.6325,437.3,4.47,0.81,0.00095,0.015,0.74,CONFIRMED
9.5539134,5.261,26.8,0.68,0.011,4.8e-15,1.5e-11,0.011,CANDIDATE
9.5539134,5.261,26.8,0.68,0.00058,2e-24,3.6e-27,7e-05,CANDIDATE
13.19322809,5.0036,585.7,2.94,1.8e-05,1e-06,2.7e-06,5.3e-06,CONFIRMED
13.19322809,5.0036,585.7,2.94,4.2e-06,5.5e-13,9.000000000000001e-18,7e-07,CONFIRMED
10.31174786,3.1818,275.9,1.34,8.4e-06,4.7e-10,1.3e-11,8.4e-06,CONFIRMED
10.31174786,3.1818,275.9,1.34,0.00015,8.9e-14,2.2e-16,0.00015,CONFIRMED
10.31174786,3.1818,275.9,1.34,0.0098,4.9e-09,2e-14,0.0092,CONFIRMED
10.31174786,3.1818,275.9,1.34,0.0048,6e-17,1.2000000000000004e-18,0.0047,CONFIRMED
10.31174786,3.1818,275.9,1.34,0.016,4.3e-17,1.3e-17,0.015,CONFIRMED
10.31174786,3.1818,275.9,1.34,0.26,5e-05,3.9e-06,0.19,CONFIRMED
4.42535097,3.504,179.0,1.63,1.8e-05,1e-06,2.7e-06,5.3e-06,CONFIRMED
4.42535097,3.504,179.0,1.63,4.2e-06,5.5e-13,9.000000000000001e-18,7e-07,CONFIRMED
4.302139338,2.0289,747.2,2.46,0.00011,4.7e-08,2.7e-06,4.6e-07,CONFIRMED
4.302139338,2.0289,747.2,2.46,8.6e-05,2.3e-10,2.9e-11,8.1e-05,CONFIRMED
3.137845914,1.91,305.7,1.5,0.00011,4.7e-08,2.7e-06,4.6e-07,CONFIRMED
3.137845914,1.91,305.7,1.5,8.6e-05,2.3e-10,2.9e-11,8.1e-05,CONFIRMED
6.77067637,5.982,65.8,1.9,3.8e-05,2e-07,3.8e-05,6.5e-08,CANDIDATE
6.77067637,5.982,65.8,1.9,5.3e-07,3.4000000000000004e-18,4.8e-14,1.5e-08,CANDIDATE
3.74782314,5.133,423.4,25.59,1.0,1.1e-25,5.5e-21,1.5e-17,FALSE POSITIVE
1.09173174,1.9719,186.9,1.07,5e-05,3.1e-34,5.699999999999999e-24,4.5e-05,FALSE POSITIVE
20.68420772,6.4415,858.5,3.28,9.5e-05,9.3e-09,5.9e-05,7.9e-06,CONFIRMED
20.68420772,6.4415,858.5,3.28,0.00065,9.6e-08,0.00065,3.9e-07,CONFIRMED
50.6985408,5.972,610.9,3.58,0.0059,0.00025,0.0056,0.0001,CONFIRMED
50.6985408,5.972,610.9,3.58,0.013,0.00083,0.011,3.4e-05,CONFIRMED
2.9926465,1.81,105.9,0.89,0.015,2.1e-11,1.7e-07,0.0026,FALSE POSITIVE
0.589376952,1.71,80.7,0.93,1.2e-09,1.7e-10,3.3e-18,2e-10,CANDIDATE
0.589376952,1.71,80.7,0.93,0.081,0.005,0.075,0.00047,CANDIDATE
0.589376952,1.71,80.7,0.93,8.5e-05,2.7e-14,5.8e-12,2.1e-06,CANDIDATE
39.7529915,4.9641,549.3,2.37,0.0026,5e-06,0.0021,9.2e-07,CONFIRMED
9.99760285,3.4423,638.7,2.82,0.00069,7.1e-06,0.00063,5.6e-05,CONFIRMED
9.99760285,3.4423,638.7,2.82,0.02,0.0013,0.017,0.0021,CONFIRMED
9.99760285,3.4423,638.7,2.82,0.0044,4.6e-06,0.0034,0.00088,CONFIRMED
9.99760285,3.4423,638.7,2.82,0.012,6.7e-06,0.00068,0.0058,CONFIRMED
90.4117992,7.106,1265.0,3.96,0.00069,7.1e-06,0.00063,5.6e-05,CONFIRMED
90.4117992,7.106,1265.0,3.96,0.02,0.0013,0.017,0.0021,CONFIRMED
90.4117992,7.106,1265.0,3.96,0.0044,4.6e-06,0.0034,0.00088,CONFIRMED
90.4117992,7.106,1265.0,3.96,0.012,6.7e-06,0.00068,0.0058,CONFIRMED
13.54057461,4.4673,461.0,2.17,0.00033,2.2e-07,8.7e-07,0.00028,CONFIRMED
13.54057461,4.4673,461.0,2.17,1.6e-05,1.7e-16,1.8e-15,1.6e-05,CONFIRMED
13.54057461,4.4673,461.0,2.17,0.0014,4.7e-06,0.00037,0.00091,CONFIRMED
1.732346403,2.2139,182.4,1.37,0.00033,2.2e-07,8.7e-07,0.00028,CONFIRMED
1.732346403,2.2139,182.4,1.37,1.6e-05,1.7e-16,1.8e-15,1.6e-05,CONFIRMED
1.732346403,2.2139,182.4,1.37,0.0014,4.7e-06,0.00037,0.00091,CONFIRMED
1.74610057,1.299,54.2,1.24,7.4e-05,8.6e-07,2e-05,1.5e-07,CANDIDATE
1.74610057,1.299,54.2,1.24,0.61,5.7e-08,9.4e-07,0.16,CANDIDATE
7.0257409,2.245,190.7,1.56,0.00033,2.2e-07,8.7e-07,0.00028,CONFIRMED
7.0257409,2.245,190.7,1.56,1.6e-05,1.7e-16,1.8e-15,1.6e-05,CONFIRMED
7.0257409,2.245,190.7,1.56,0.0014,4.7e-06,0.00037,0.00091,CONFIRMED
16.21774917,4.9274,758.3,2.22,1e-05,8.2e-16,9.9e-06,3.6e-07,CONFIRMED
11.72291212,4.2064,492.2,2.08,1e-05,7.7e-08,4.1e-07,2.1e-06,CONFIRMED
8.661374,2.972,160.1,1.32,,,,,FALSE POSITIVE
9.66857386,2.4656,411.7,1.9,0.0056,9.3e-05,0.0054,4.5e-05,CONFIRMED
7.053527145,2.3982,1480.1,2.16,7.5e-06,2.4e-11,5.7e-20,7.5e-06,CONFIRMED
7.053527145,2.3982,1480.1,2.16,2.2e-05,6.5e-11,3.8e-12,2.2e-05,CONFIRMED
7.053527145,2.3982,1480.1,2.16,2.6e-05,4.6e-13,1.8000000000000004e-13,2.9e-06,CONFIRMED
7.053527145,2.3982,1480.1,2.16,0.0001,1.2000000000000001e-12,1.8e-16,3.3e-05,CONFIRMED
7.053527145,2.3982,1480.1,2.16,0.00024,9.8e-13,2.2e-13,3.1e-06,CONFIRMED
9.521644639,2.3569,1491.3,2.16,7.5e-06,2.4e-11,5.7e-20,7.5e-06,CONFIRMED
9.521644639,2.3569,1491.3,2.16,2.2e-05,6.5e-11,3.8e-12,2.2e-05,CONFIRMED
9.521644639,2.3569,1491.3,2.16,2.6e-05,4.6e-13,1.8000000000000004e-13,2.9e-06,CONFIRMED
9.521644639,2.3569,1491.3,2.16,0.0001,1.2000000000000001e-12,1.8e-16,3.3e-05,CONFIRMED
9.521644639,2.3569,1491.3,2.16,0.00024,9.8e-13,2.2e-13,3.1e-06,CONFIRMED
3.072146607,1.8732,539.0,1.3,7.5e-06,2.4e-11,5.7e-20,7.5e-06,CONFIRMED
3.072146607,1.8732,539.0,1.3,2.2e-05,6.5e-11,3.8e-12,2.2e-05,CONFIRMED
3.072146607,1.8732,539.0,1.3,2.6e-05,4.6e-13,1.8000000000000004e-13,2.9e-06,CONFIRMED
3.072146607,1.8732,539.0,1.3,0.0001,1.2000000000000001e-12,1.8e-16,3.3e-05,CONFIRMED
3.072146607,1.8732,539.0,1.3,0.00024,9.8e-13,2.2e-13,3.1e-06,CONFIRMED
4.645382149,2.0271,565.5,1.33,7.5e-06,2.4e-11,5.7e-20,7.5e-06,CONFIRMED
4.645382149,2.0271,565.5,1.33,2.2e-05,6.5e-11,3.8e-12,2.2e-05,CONFIRMED
4.645382149,2.0271,565.5,1.33,2.6e-05,4.6e-13,1.8000000000000004e-13,2.9e-06,CONFIRMED
4.645382149,2.0271,565.5,1.33,0.0001,1.2000000000000001e-12,1.8e-16,3.3e-05,CONFIRMED
4.645382149,2.0271,565.5,1.33,0.00024,9.8e-13,2.2e-13,3.1e-06,CONFIRMED
9.82578495,5.2498,433.3,2.66,9.5e-05,9.3e-09,5.9e-05,7.9e-06,CONFIRMED
